,Unnamed: 0,q_date,q_year,prop_year,state,entity,utility,county_1,poi_name,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,tokens,OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,OBJECTID,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,F_id,name,operator,operator_wikidata,power,substation,type,ORIG_FID,Lat,Long,STATE_ABBR,STATE_NAME,POP_SQMI,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_DESC,GEOID,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,SymbolID,avg_wind_speed_meters_per_second,tokens
3432,10839,7/17/2020,2020.0,2023.0,IN,MISO,Northern Indiana Public Service Company,porter,Babcock - Lake George 345 kV,0,0,0,1,0,0,0,0,0,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,babcock,16919,1,3202,1,3202,3202,1,3202,1,3202,way/89370345,Babcock Substation,FirstEnergy,Q1419248,substation,transmission,multipolygon,3202,41.53427696,-87.10211733,IN,Indiana,187.5,porter,Porter County,H1,County,An active county or equivalent feature,18127-LIBERTY 7,210.0,308.0,532.0,69.1,-18.4,3.9,,4.1609602,babcock
3433,10847,10/10/2022,2022.0,2026.0,IN,MISO,"Duke Energy Indiana, LLC",clinton,Thorntown to Kokomo HP 230 kV,0,0,0,1,0,0,0,0,0,170.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,thorntown,21662,1,11460,1,11460,11460,1,11460,1,11460,way/179723392,Thorntown Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,11460,40.11337878,-86.61303686,IN,Indiana,187.5,boone,Boone County,H1,County,An active county or equivalent feature,18011-SUGAR CREEK 2,113.0,428.0,558.0,13.6,-56.5,4.0,,4.2824817,thorntown
3434,10853,7/15/2020,2020.0,2023.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",dubois,Duff 138kV,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,duff,21567,1,11348,1,11348,11348,0,11348,1,11348,way/178592482,Duff Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,11348,38.31168582,-87.02405277,IN,Indiana,187.5,dubois,Dubois County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.6138408,duff
3435,10856,4/29/2019,2019.0,2022.0,IN,MISO,"Duke Energy Indiana, LLC",vermillion,Sugar Creek - Cayuga 345 kV Line Tap,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,sugar,25412,1,17854,1,17854,17854,1,17854,1,17854,way/297996429,Sugar Creek Substation,RushShelby Energy,Q1053560,substation,distribution,multipolygon,17854,39.65401998,-85.89574667,IN,Indiana,187.5,shelby,Shelby County,H1,County,An active county or equivalent feature,18145-MORAL N,134.0,440.0,594.0,16.2,-51.5,4.0,,3.7406001,sugar
3436,10857,2/25/2021,2021.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",lawrence,Bedford - Columbus 345kV line (Line #34517),0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,bedford,19737,1,7750,1,7750,7750,0,7750,1,7750,way/156574100,Bedford Substation (345kV),Duke Energy,Q1264404,substation,transmission,multipolygon,7750,38.8707913,-86.50996197,IN,Indiana,187.5,lawrence,Lawrence County,H1,County,An active county or equivalent feature,,,,,,,4.1,,2.8942521,bedford
3437,10858,11/3/2022,2022.0,2026.0,IN,MISO,"Duke Energy Indiana, LLC",cass,Walton,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,walton,21640,1,11431,1,11431,11431,0,11431,1,11431,way/179188162,Walton Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,11431,40.67772568,-86.26043033,IN,Indiana,187.5,cass,Cass County,H1,County,An active county or equivalent feature,,,,,,,3.9,,4.1165423,walton
3438,10879,9/23/2022,2022.0,2025.0,IN,MISO,Northern Indiana Public Service Company,marshall,Burr Oak 138kV,0,0,0,1,0,0,0,0,0,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,burr,16951,1,3239,1,3239,3239,0,3239,1,3239,way/89513774,Burr Oak Substation,Northern Indiana Public Service Company,Q2044512,substation,transmission,multipolygon,3239,41.25780149,-86.42226667,IN,Indiana,187.5,marshall,Marshall County,H1,County,An active county or equivalent feature,,,,,,,3.9,,3.7737765,burr
3439,10888,4/29/2019,2019.0,2022.0,IN,MISO,Northern Indiana Public Service Company,white,Monticello - Springboro 138 kV Line Tap,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,monticello,19562,1,7507,1,7507,7507,1,7507,1,7507,way/153209370,Monticello Substation,PSI Energy Inc,Q1264404,substation,transmission,multipolygon,7507,40.75270385,-86.7681712,IN,Indiana,187.5,white,White County,H1,County,An active county or equivalent feature,18181-UNION 5,124.0,247.0,386.0,207.8,-31.9,3.9,,3.6715965,monticello
3440,10894,10/20/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",clinton,Lafayette	to Middlefork 69kV Line (Circuit 6909),0,0,0,1,0,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,lafayette,21661,1,11459,1,11459,11459,0,11459,1,11459,way/179723390,Lafayette 230 Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,11459,40.43100468,-86.8532379,IN,Indiana,187.5,tippecanoe,Tippecanoe County,H1,County,An active county or equivalent feature,,,,,,,3.9,,3.5653417,lafayette
3441,10895,6/25/2020,2020.0,2022.0,IN,MISO,Indianapolis Power & Light Company,marion,IPL EW Stout North  Yard 138 kV Substation,0,0,0,1,0,0,0,0,0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ipl,19744,1,7771,1,7771,7771,1,7771,1,7771,way/156957269,IPL Substation,Indianapolis Power & Light,Q6023919,substation,industrial,multipolygon,7771,39.72593722,-86.31169246,IN,Indiana,187.5,marion,Marion County,H6,County,"A county that is coextensive with an incorporated place, part of an incorporated place, or a consolidated city and the governmental functions of the county are part of the municipal government",18097-WAYNE 56,214.0,262.0,481.0,66.5,-10.0,4.0,,3.5189614,ipl
3442,10901,4/29/2019,2019.0,2023.0,IN,MISO,Northern Indiana Public Service Company,porter,Lake George - Schahfer GEN STA 345 kV Line Tap,0,0,0,1,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,lake,16987,1,3280,1,3280,3280,1,3280,1,3280,way/89646000,Lake George Substation,NIPS,Q464092,substation,transmission,multipolygon,3280,41.53776624,-87.28252544,IN,Indiana,187.5,lake,Lake County,H1,County,An active county or equivalent feature,18089-HOBART CITY 23,373.0,342.0,736.0,107.5,4.2,3.9,,3.4980657,lake
3443,10905,12/20/2022,2022.0,2026.0,IN,MISO,"Hoosier Energy REC, Inc.",clark,Vesta Rd 138kV,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,vesta,21673,1,11473,1,11473,11473,0,11473,1,11473,way/179907671,Vesta Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,11473,38.4966923,-85.56166143,IN,Indiana,187.5,clark,Clark County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.2655771,vesta
3444,10908,4/29/2019,2019.0,2022.0,IN,MISO,Northern Indiana Public Service Company,porter,Schahfer - Green Acres 345kV Line,0,0,0,1,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,schahfer,16944,1,3231,1,3231,3231,0,3231,1,3231,way/89455865,Schahfer Station,American Electric Power,Q464092,substation,transmission,multipolygon,3231,41.22040869,-87.02338144,IN,Indiana,187.5,jasper,Jasper County,H1,County,An active county or equivalent feature,,,,,,,3.9,,3.4671187,schahfer
3445,10957,6/25/2020,2020.0,2023.0,IN,MISO,Hoosier Energy REC Inc,sullivan,Merom 345kV Substation,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,merom,19547,1,7492,1,7492,7492,1,7492,1,7492,way/153009583,Merom Station,American Electric Power,Q464092,substation,transmission,multipolygon,7492,39.06565421,-87.51161135,IN,Indiana,187.5,sullivan,Sullivan County,H1,County,An active county or equivalent feature,18153-GILL 1,58.0,183.0,245.0,2.5,-51.0,4.1,,3.8018429,merom
3446,10961,10/6/2022,2022.0,2026.0,IN,MISO,Northern Indiana Public Service Company,white,Reynolds 345 kV Substation,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,reynolds,19558,1,7503,1,7503,7503,1,7503,1,7503,way/153209358,Reynolds Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,7503,40.77125131,-86.86733451,IN,Indiana,187.5,white,White County,H1,County,An active county or equivalent feature,18181-HONEY CREEK,125.0,382.0,513.0,4.6,-50.1,3.9,,3.8303955,reynolds
3447,10968,12/8/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",hendricks,Qualitech 345kV - Amo 345kV,0,0,0,1,0,0,0,0,0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,qualitech,21610,1,11397,1,11397,11397,0,11397,1,11397,way/178910729,Qualitech Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,11397,39.87828751,-86.48340965,IN,Indiana,187.5,hendricks,Hendricks County,H1,County,An active county or equivalent feature,,,,,,,4.0,,4.2835269,qualitech
3448,10972,9/21/2022,2022.0,2026.0,IN,MISO,"Duke Energy Indiana, LLC",switzerland,Fairview 138 kV Substation,0,0,0,1,0,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fairview,17746,1,4471,1,4471,4471,0,4471,1,4471,way/103900105,Fairview Substation,American Electric Power,Q464092,substation,distribution,multipolygon,4471,38.8662042,-85.140886,IN,Indiana,187.5,switzerland,Switzerland County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.2628634,fairview
3449,10979,10/20/2022,2022.0,2027.0,IN,MISO,"Duke Energy Indiana, LLC",putnam,Jackson Township (08JCKSN_TWNS) - Heritage Lake (08HERITL),0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,jackson,19129,1,6905,1,6905,6905,0,6905,1,6905,way/147044596,Jackson Road,Indiana Michigan Power,Q109016008,substation,transmission,multipolygon,6905,41.62304931,-86.25591843,IN,Indiana,187.5,st. joseph,St. Joseph County,H1,County,An active county or equivalent feature,,,,,,,3.8,,4.1280427,jackson
3450,10999,10/10/2022,2022.0,2026.0,IN,MISO,Indianapolis Power & Light Company,marion,Hanna 138kV,0,0,0,1,0,0,0,0,0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hanna,15782,1,1499,1,1499,1499,1,1499,1,1499,way/51262571,Hanna Substation,Indianapolis Power & Light,Q6023919,substation,transmission,multipolygon,1499,39.71391907,-86.05245919,IN,Indiana,187.5,marion,Marion County,H6,County,"A county that is coextensive with an incorporated place, part of an incorporated place, or a consolidated city and the governmental functions of the county are part of the municipal government",18097-FRANKLIN 02,448.0,563.0,1030.0,187.4,-11.2,4.0,,3.9392917,hanna
3451,11006,6/16/2017,2017.0,2020.0,IN,MISO,Duke Energy Corporation,henry,Greensboro 138 kV Substation,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,greensboro,21666,1,11465,1,11465,11465,1,11465,1,11465,way/179736191,Greensboro Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,11465,39.88196207,-85.4590707,IN,Indiana,187.5,henry,Henry County,H1,County,An active county or equivalent feature,18065-GREENSBORO,175.0,629.0,825.0,12.0,-55.0,4.0,,4.0763555,greensboro
3452,11156,6/23/2011,2011.0,2014.0,IN,MISO,Northern Indiana Public Service Company,st. joseph,Stillwell 345 kV,0,0,0,1,0,0,0,0,0,670.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,stillwell,16921,1,3204,1,3204,3204,0,3204,1,3204,way/89370353,Stillwell Substation,FirstEnergy,Q1419248,substation,transmission,multipolygon,3204,41.53710411,-86.57842559,IN,Indiana,187.5,laporte,LaPorte County,H1,County,An active county or equivalent feature,,,,,,,3.8,,3.7051446,stillwell
3453,11158,9/22/2022,2022.0,2026.0,IN,MISO,"Duke Energy Indiana, LLC",clark,Speed - Trimble (LGEE) 345kV,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,speed,21631,1,11422,1,11422,11422,0,11422,1,11422,way/179127808,Speed Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,11422,38.44055733,-85.75485694,IN,Indiana,187.5,clark,Clark County,H1,County,An active county or equivalent feature,,,,,,,4.1,,2.8568029,speed
3454,11193,6/16/2017,2017.0,2020.0,IN,MISO,Northern Indiana Public Service Company,jasper,Schahfer Tap 138kV Substation,0,0,0,1,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,schahfer,16944,1,3231,1,3231,3231,0,3231,1,3231,way/89455865,Schahfer Station,American Electric Power,Q464092,substation,transmission,multipolygon,3231,41.22040869,-87.02338144,IN,Indiana,187.5,jasper,Jasper County,H1,County,An active county or equivalent feature,,,,,,,3.9,,3.4671187,schahfer
3455,11223,6/25/2020,2020.0,2023.0,IN,MISO,"Hoosier Energy REC, Inc.",sullivan,Merom 345kV Substation,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,merom,19547,1,7492,1,7492,7492,1,7492,1,7492,way/153009583,Merom Station,American Electric Power,Q464092,substation,transmission,multipolygon,7492,39.06565421,-87.51161135,IN,Indiana,187.5,sullivan,Sullivan County,H1,County,An active county or equivalent feature,18153-GILL 1,58.0,183.0,245.0,2.5,-51.0,4.1,,3.8018429,merom
3456,11227,5/9/2016,2016.0,2018.0,IN,MISO,Duke Energy Corporation,clinton,Frankfort to New London 230kV Line Tap,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,frankfort,21660,1,11458,1,11458,11458,1,11458,1,11458,way/179723387,Frankfort Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,11458,40.29987053,-86.57584995,IN,Indiana,187.5,clinton,Clinton County,H1,County,An active county or equivalent feature,18023-39,107.0,420.0,534.0,6.7,-58.6,4.0,,4.2097974,frankfort
3457,11257,6/16/2017,2017.0,2020.0,IN,MISO,Duke Energy Corporation,gibson,Gibson - Francisco 345kV Line,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,gibson,21566,1,11347,1,11347,11347,1,11347,1,11347,way/178591686,Gibson Station,Duke Energy,Q1264404,substation,generation,multipolygon,11347,38.37449692,-87.76385083,IN,Indiana,187.5,gibson,Gibson County,H1,County,An active county or equivalent feature,18051-MONTGOMERY 2,146.0,619.0,774.0,4.5,-61.1,4.1,,3.51947,gibson
3458,11399,3/2/2022,2022.0,2024.0,IN,MISO,Northern Indiana Public Service Company,laporte,Maple 69 kV,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,maple,16985,1,3274,1,3274,3274,0,3274,1,3274,way/89627899,Maple Substation,NIPSCO,Q464092,substation,distribution,multipolygon,3274,41.63785701,-86.7080456,IN,Indiana,187.5,laporte,LaPorte County,H1,County,An active county or equivalent feature,,,,,,,3.8,,3.8696539,maple
3459,11450,10/7/2022,2022.0,2026.0,IN,MISO,Northern Indiana Public Service Company,porter,South Valparaiso 138 kV Substation,0,0,0,1,0,0,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,south,17876,1,4789,1,4789,4789,1,4789,1,4789,way/107221356,South Nashville Substation,Nashville Electric Service,Q6966967,substation,industrial,multipolygon,4789,41.11935064,-85.34726985,IN,Indiana,187.5,whitley,Whitley County,H1,County,An active county or equivalent feature,18183-UNION E,121.0,410.0,544.0,10.8,-53.1,3.9,,3.8469038,south
3460,11459,10/19/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",sullivan,Merom (HED) - Dresser 345kV,0,0,0,1,0,0,0,0,0,642.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,merom,19547,1,7492,1,7492,7492,1,7492,1,7492,way/153009583,Merom Station,American Electric Power,Q464092,substation,transmission,multipolygon,7492,39.06565421,-87.51161135,IN,Indiana,187.5,sullivan,Sullivan County,H1,County,An active county or equivalent feature,18153-GILL 1,58.0,183.0,245.0,2.5,-51.0,4.1,,3.8018429,merom
3461,11495,3/12/2018,2018.0,2021.0,IN,MISO,Duke Energy,carroll,Springboro 138 kV Substation,0,0,0,1,0,0,0,0,0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,springboro,48200,1,54139,1,54139,54139,1,54139,1,54139,way/1193841330,Springboro Station,Duke Energy,Q1264404,substation,distribution,multipolygon,54139,40.59697099,-86.77499877,IN,Indiana,187.5,white,White County,H1,County,An active county or equivalent feature,18181-PRAIRIE 2,311.0,712.0,1042.0,13.7,-38.5,3.9,,3.6145306,springboro
3462,11507,10/14/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",jefferson,Speed - Trimble 345 kV Line (DEI owned portion),0,0,0,1,0,0,0,0,0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,speed,21631,1,11422,1,11422,11422,0,11422,1,11422,way/179127808,Speed Substation,Duke Energy,Q1264404,substation,distribution,multipolygon,11422,38.44055733,-85.75485694,IN,Indiana,187.5,clark,Clark County,H1,County,An active county or equivalent feature,,,,,,,4.1,,2.8568029,speed
3463,11526,10/20/2022,2022.0,2027.0,IN,MISO,"Duke Energy Indiana, LLC",johnson,Trafalgar Switchyard (08TRFLGJ),0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,trafalgar,29581,1,24848,1,24848,24848,1,24848,1,24848,way/442497732,Trafalgar Stubstation,Hoosier Energy,Q1264404,substation,distribution,multipolygon,24848,39.43182165,-86.1508735,IN,Indiana,187.5,johnson,Johnson County,H1,County,An active county or equivalent feature,18081-HENSLEY 1,44.0,265.0,312.0,9.7,-70.8,4.1,,3.9127915,trafalgar
3464,11531,6/25/2020,2020.0,2022.0,IN,MISO,"Duke Energy Indiana, LLC",henry,Greensboro Substation 345kV,0,0,0,1,0,0,0,0,0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,greensboro,21666,1,11465,1,11465,11465,1,11465,1,11465,way/179736191,Greensboro Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,11465,39.88196207,-85.4590707,IN,Indiana,187.5,henry,Henry County,H1,County,An active county or equivalent feature,18065-GREENSBORO,175.0,629.0,825.0,12.0,-55.0,4.0,,4.0763555,greensboro
3465,11556,6/16/2017,2017.0,2020.0,IN,MISO,Duke Energy Corporation,montgomery,Crawfordsville - Linden Tap 138kV Line,0,0,0,1,0,0,0,0,0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,crawfordsville,32773,1,31685,1,31685,31685,0,31685,1,31685,way/619213507,Crawfordsville Substation,Duke Energy,Q1264404,substation,minor_distribution,multipolygon,31685,40.0797762,-86.96071044,IN,Indiana,187.5,montgomery,Montgomery County,H1,County,An active county or equivalent feature,,,,,,,4.0,,3.9791582,crawfordsville
3466,11568,3/10/2021,2021.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",vigo,Vigo-Worthington 138kV,0,0,0,1,0,0,0,0,0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,vigo,50577,1,57195,1,57195,57195,0,57195,1,57195,way/1228044395,Vigo Substation,CenterPoint Energy,Q1053560,substation,industrial,multipolygon,57195,38.09238639,-87.34955167,IN,Indiana,187.5,warrick,Warrick County,H1,County,An active county or equivalent feature,,,,,,,4.2,,3.3895094,vigo
3467,11590,2/12/2007,2007.0,2010.0,IN,MISO,Northern Indiana Public Service Company,white,Olive - Dequine 345 kV,0,0,0,1,0,0,0,0,0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,olive,16931,1,3217,1,3217,3217,0,3217,1,3217,way/89403408,Olive Substation,American Electric Power,Q464092,substation,transmission,multipolygon,3217,41.70670537,-86.48371887,IN,Indiana,187.5,st. joseph,St. Joseph County,H1,County,An active county or equivalent feature,,,,,,,3.8,,3.6819549,olive
3468,11604,10/20/2022,2022.0,2027.0,IN,MISO,"Duke Energy Indiana, LLC",putnam,Amo - Wheatland Line,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,amo,21608,1,11395,1,11395,11395,0,11395,1,11395,way/178910725,Amo Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,11395,39.70900628,-86.62831574,IN,Indiana,187.5,hendricks,Hendricks County,H1,County,An active county or equivalent feature,,,,,,,4.0,,3.9094727,amo
3469,11619,4/29/2019,2019.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",knox,Merom - Gibson - Wheatland 345kV Line,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,merom,19547,1,7492,1,7492,7492,1,7492,1,7492,way/153009583,Merom Station,American Electric Power,Q464092,substation,transmission,multipolygon,7492,39.06565421,-87.51161135,IN,Indiana,187.5,sullivan,Sullivan County,H1,County,An active county or equivalent feature,18153-GILL 1,58.0,183.0,245.0,2.5,-51.0,4.1,,3.8018429,merom
3470,11626,7/27/2020,2020.0,2023.0,IN,MISO,"Duke Energy Indiana, LLC",washington,Mount Tabor 138kV,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,mount,44789,1,49710,1,49710,49710,1,49710,1,49710,way/1124441552,Mount Tabor Substation,Joe Wheeler EMC,Q3344199,substation,distribution,multipolygon,49710,39.12789711,-85.96481797,IN,Indiana,187.5,bartholomew,Bartholomew County,H1,County,An active county or equivalent feature,18005-WAYNE 5700,85.0,403.0,495.0,9.6,-64.2,4.1,,3.0261805,mount
3471,11627,10/6/2022,2022.0,2026.0,IN,MISO,Northern Indiana Public Service Company,white,Reynolds 345 kV Substation,0,0,0,1,0,0,0,0,0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,reynolds,19558,1,7503,1,7503,7503,1,7503,1,7503,way/153209358,Reynolds Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,7503,40.77125131,-86.86733451,IN,Indiana,187.5,white,White County,H1,County,An active county or equivalent feature,18181-HONEY CREEK,125.0,382.0,513.0,4.6,-50.1,3.9,,3.8303955,reynolds
3472,11662,10/12/2022,2022.0,2025.0,IN,MISO,"Duke Energy Indiana, LLC",jefferson,Madison - Scottsburg 138kV,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,madison,16580,1,2735,1,2735,2735,1,2735,1,2735,way/82109555,Madison,American Electric Power,Q464092,substation,distribution,multipolygon,2735,40.08697163,-85.64471443,IN,Indiana,187.5,madison,Madison County,H1,County,An active county or equivalent feature,18095-ANDERSON CITY 2-8,136.0,181.0,326.0,80.3,-13.8,4.0,,3.7326076,madison
3473,11707,4/29/2019,2019.0,2022.0,IN,MISO,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",dubois,Dubois - Culley 138kV line,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,dubois,48001,1,53806,1,53806,53806,0,53806,1,53806,way/1189992625,Dubois Transmission Station,CenterPoint Energy,Q1053560,substation,distribution,multipolygon,53806,38.28314656,-86.99879219,IN,Indiana,187.5,dubois,Dubois County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.6087613,dubois
3474,11742,8/6/2007,2007.0,2009.0,IN,MISO,Duke Energy Corporation,clinton,Wabash River - Kokomo 230 kV,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,wabash,19554,1,7499,1,7499,7499,1,7499,1,7499,way/153129472,Wabash Substation,Duke Energy,Q1264404,substation,transmission,multipolygon,7499,40.78831512,-85.81764768,IN,Indiana,187.5,wabash,Wabash County,H1,County,An active county or equivalent feature,18169-NOBLE 07,156.0,460.0,631.0,181.0,-48.2,3.9,,3.6417146,wabash
